Date,Actual Price,Predicted Price
2023-10-07,12255.3,12472.750150963995
2023-10-08,12255.3,12229.361553049568
2023-10-09,12616.2,12243.853495325724
2023-10-10,12414.4,12576.943416858849
2023-10-11,12610.2,12399.43446022454
2023-10-12,12530.6,12595.190230203767
2023-10-13,12886.8,12524.502449658521
2023-10-14,12917.3,12884.197046076291
2023-10-15,12917.3,12912.010124500446
2023-10-16,12832.3,12941.915705653619
2023-10-17,12809.6,12853.542180062808
2023-10-18,12963.8,12853.59079804351
2023-10-19,13242.4,12984.27147037702
2023-10-20,13277.8,13266.714442087501
2023-10-21,13119.2,13285.326051541088
2023-10-22,13119.2,13155.111070096811
2023-10-23,13229.6,13137.04388684966
2023-10-24,13274.7,13253.394530980779
2023-10-25,13356.5,13276.171005197572
2023-10-26,13387.1,13368.853850677675
2023-10-27,13414.7,13379.480432762703
2023-10-28,13377.1,13423.4753599927
2023-10-29,13377.1,13369.973928881762
2023-10-30,13314.2,13388.235388764713
2023-10-31,13433.2,13308.394669487323
2023-11-01,13444.5,13441.166080567416
2023-11-02,13503.4,13429.954854936383
2023-11-03,13540.0,13510.914326907956
2023-11-04,13356.5,13525.13155316018
2023-11-05,13356.5,13374.268566292829
2023-11-06,13561.1,13354.94838046632
2023-11-07,13497.7,13567.592207981297
2023-11-08,13458.8,13486.669948968945
2023-11-09,13535.9,13474.49850866445
2023-11-10,13206.4,13525.65334588146
2023-11-11,13162.9,13229.4599874435
2023-11-12,13162.9,13168.558538770962
2023-11-13,13304.2,13172.43138079016
2023-11-14,13595.8,13289.271542274104
2023-11-15,13620.5,13576.920522457005
2023-11-16,13770.3,13591.709025368933
2023-11-17,13739.6,13760.140114767955
2023-11-18,13596.1,13723.362979127152
2023-11-19,13596.1,13614.88583066917
2023-11-20,13449.7,13603.439454106605
2023-11-21,13758.7,13479.933395785109
