0,1,s_close,s_date
"Oct 09, 24",10.95,10.95,"Oct 09, 24"
"Oct 10, 24",10.95,10.95,"Oct 10, 24"
"Oct 11, 24",10.91,10.91,"Oct 11, 24"
"Oct 14, 24",11.10,11.10,"Oct 14, 24"
"Oct 15, 24",11.19,11.19,"Oct 15, 24"
"Oct 16, 24",11.20,11.20,"Oct 16, 24"
"Oct 17, 24",11.20,11.20,"Oct 17, 24"
"Oct 18, 24",11.10,11.10,"Oct 18, 24"
"Oct 21, 24",11.20,11.20,"Oct 21, 24"
"Oct 22, 24",11.20,11.20,"Oct 22, 24"
"Oct 23, 24",11.31,11.31,"Oct 23, 24"
"Oct 24, 24",11.72,11.72,"Oct 24, 24"
"Oct 25, 24",12.01,12.01,"Oct 25, 24"
"Oct 28, 24",11.76,11.76,"Oct 28, 24"
"Oct 29, 24",12.00,12.00,"Oct 29, 24"
"Oct 30, 24",11.93,11.93,"Oct 30, 24"
"Oct 31, 24",11.80,11.80,"Oct 31, 24"
"Nov 01, 24",12.00,12.00,"Nov 01, 24"
"Nov 04, 24",12.11,12.11,"Nov 04, 24"
"Nov 05, 24",12.19,12.19,"Nov 05, 24"
"Nov 06, 24",12.07,12.07,"Nov 06, 24"
"Nov 07, 24",12.30,12.30,"Nov 07, 24"
"Nov 08, 24",12.50,12.50,"Nov 08, 24"
"Nov 11, 24",12.93,12.93,"Nov 11, 24"
"Nov 12, 24",12.49,12.49,"Nov 12, 24"
"Nov 13, 24",12.35,12.35,"Nov 13, 24"
"Nov 14, 24",12.49,12.49,"Nov 14, 24"
"Nov 15, 24",12.75,12.75,"Nov 15, 24"
"Nov 18, 24",12.76,12.76,"Nov 18, 24"
"Nov 19, 24",12.90,12.90,"Nov 19, 24"
"Nov 20, 24",12.81,12.81,"Nov 20, 24"
"Nov 21, 24",13.19,13.19,"Nov 21, 24"
"Nov 22, 24",12.95,12.95,"Nov 22, 24"
"Nov 25, 24",12.85,12.85,"Nov 25, 24"
"Nov 26, 24",12.18,12.18,"Nov 26, 24"
"Nov 27, 24",12.92,12.92,"Nov 27, 24"
"Nov 28, 24",13.45,13.45,"Nov 28, 24"
"Nov 29, 24",13.56,13.56,"Nov 29, 24"
"Dec 02, 24",13.75,13.75,"Dec 02, 24"
"Dec 03, 24",13.72,13.72,"Dec 03, 24"
"Dec 04, 24",13.78,13.78,"Dec 04, 24"
"Dec 05, 24",14.32,14.32,"Dec 05, 24"
"Dec 06, 24",14.49,14.49,"Dec 06, 24"
"Dec 09, 24",14.70,14.70,"Dec 09, 24"
"Dec 10, 24",14.46,14.46,"Dec 10, 24"
"Dec 11, 24",15.29,15.29,"Dec 11, 24"
"Dec 12, 24",15.92,15.92,"Dec 12, 24"
"Dec 13, 24",16.04,16.04,"Dec 13, 24"
"Dec 16, 24",17.04,17.04,"Dec 16, 24"
"Dec 17, 24",16.66,16.66,"Dec 17, 24"
"Dec 18, 24",16.68,16.68,"Dec 18, 24"
"Dec 19, 24",16.09,16.09,"Dec 19, 24"
"Dec 20, 24",16.51,16.51,"Dec 20, 24"
"Dec 23, 24",17.43,17.43,"Dec 23, 24"
"Dec 24, 24",17.03,17.03,"Dec 24, 24"
"Dec 26, 24",16.58,16.58,"Dec 26, 24"
"Dec 27, 24",16.90,16.90,"Dec 27, 24"
"Dec 30, 24",17.26,17.26,"Dec 30, 24"
"Dec 31, 24",17.58,17.58,"Dec 31, 24"
"Jan 01, 25",17.77,17.77,"Jan 01, 25"
"Jan 02, 25",17.55,17.55,"Jan 02, 25"
"Jan 03, 25",17.42,17.42,"Jan 03, 25"
"Jan 06, 25",16.94,16.94,"Jan 06, 25"
"Jan 07, 25",17.33,17.33,"Jan 07, 25"
"Jan 08, 25",15.14,15.14,"Jan 08, 25"
"Jan 09, 25",15.00,15.00,"Jan 09, 25"
"Jan 10, 25",14.75,14.75,"Jan 10, 25"
"Jan 13, 25",13.72,13.72,"Jan 13, 25"
"Jan 14, 25",14.29,14.29,"Jan 14, 25"
"Jan 15, 25",14.22,14.22,"Jan 15, 25"
"Jan 16, 25",13.90,13.90,"Jan 16, 25"
"Jan 17, 25",14.22,14.22,"Jan 17, 25"
"Jan 20, 25",14.23,14.23,"Jan 20, 25"
"Jan 21, 25",13.81,13.81,"Jan 21, 25"
"Jan 22, 25",13.22,13.22,"Jan 22, 25"
"Jan 23, 25",13.44,13.44,"Jan 23, 25"
"Jan 24, 25",13.55,13.55,"Jan 24, 25"
"Jan 27, 25",12.94,12.94,"Jan 27, 25"
"Jan 28, 25",12.70,12.70,"Jan 28, 25"
"Jan 29, 25",12.49,12.49,"Jan 29, 25"
"Jan 30, 25",13.08,13.08,"Jan 30, 25"
"Jan 31, 25",13.16,13.16,"Jan 31, 25"
"Feb 03, 25",12.69,12.69,"Feb 03, 25"
